7225	745
7222	747
7174	743
6696	663
6104	603
7185	737
7585	790
7442	790
7414	791
7360	777
6900	691
5994	607
7257	753
7285	745
7264	744
7189	743
7230	754
6762	678
6110	618
7172	757
7202	775
7465	806
6680	695
6493	646
7084	706
6557	664
6683	715
7661	793
7750	803
7594	787
7487	770
7077	704
6420	648
7260	772
7300	776
7510	805
7319	793
7177	756
6744	678
6095	620
7081	769
7161	785
7361	825
7192	812
6447	723
6914	778
6750	785
7265	900
7561	929
7403	914
7250	893
7326	888
6929	818
6290	762
7344	893
7561	918
7649	935
7694	948
7505	924
7061	865
6454	802
7560	948
7655	955
7658	948
7736	962
7828	968
7345	895
6703	833
7651	945
7719	963
7784	969
7850	968
7908	961
7488	888
6855	831
8030	922
8278	1015
8500	1027
8765	1043
8687	1060
7957	949
7247	878
8459	1020
8626	1044
8815	1064
8557	1029
8149	1000
7663	918
7057	876
8304	1001
8336	1008
8371	1025
8448	1051
8548	1082
8099	997
7447	919
8976	1080
9107	1057
9149	1018
9235	1080
9314	1128
8755	1043
8047	968
9546	1144
9739	1145
9847	1164
9849	1157
9846	1173
8985	1044
8091	972
9625	1150
9809	1163
9668	1132
9655	1139
9688	1166
8969	1056
8083	982
9601	1171
9634	1131
9322	1121
9414	1153
9572	1177
9026	1090
8467	1030
10156	1214
10366	1232
10266	1216
10318	1245
10355	1252
9273	1107
8713	1070
10394	1285
10215	1230
10270	1257
10233	1283
10392	1285
9694	1176
8438	1047
9069	1145
9187	1133
9433	1170
9709	1202
9878	1254
9327	1174
8595	1110
9990	1267
10181	1291
10118	1284
10138	1297
10295	1299
9342	1170
8841	1133
10316	1278
10522	1299
10256	1278
10234	1265
10250	1253
9635	1181
8825	1104
10166	1248
10229	1234
10239	1237
10186	1247
9791	1188
8798	1068
8206	1014
9589	1186
10377	1253
10591	1259
10568	1244
10510	1253
9396	1096
8421	1013
9850	1141
9547	1033
9540	1078
9655	1157
9854	1161
8460	988
7849	925
8938	1046
8954	1050
9023	1081
9035	1076
8935	1058
8297	980
7611	926
8711	1049
8731	1049
8762	1058
8789	1051
8789	1047
8248	973
7442	884
8501	1023
8631	1027
8830	1054
8489	1021
8309	997
7768	905
7120	845
8156	975
8020	964
7903	950
7805	949
8013	960
7366	871
6782	818
7005	824
7817	925
7880	951
7916	945
7979	942
7478	863
6804	794
7792	935
7522	925
7550	924
7584	928
7602	934
7091	849
6714	798
7456	876
7402	870
7418	887
7385	865
7304	824
6731	709
5906	612
6871	738
6951	742
6937	737
7008	738
6792	707
6361	629
5829	574
6847	716
6973	736
7037	739
6975	739
7018	734
6378	636
5895	596
6939	736
7055	751
7376	814
7320	810
7593	821
7208	796
6888	747
8471	924
8428	897
8360	883
8062	887
8079	871
7524	760
7100	729
8576	924
8502	943
8597	895
8242	884
8495	854
7670	783
7061	717
7556	739
7333	716
8435	860
8393	871
8326	893
7465	752
6699	664
7863	810
7914	804
8047	808
8076	828
8227	835
7422	719
6993	676
8199	863
8352	875
8404	866
8425	854
7371	722
7183	693
7315	691
8292	817
8464	815
8523	823
8413	824
7131.1	692.7
7432	723.2
6921.5	687.3
7983.5	812.1
7954.3	789.5
6868.7	665.3
8067.1	814.6
7976.7	811.7
7371.4	724
6976.3	695.4
8280.6	859
9025.2	919.6
8673.8	895.2
8688.1	894
8531.6	861.5
7821.6	770.8
7336.7	700.3
8875.1	879.2
8334.9	855.4
7494	840
8529.9	849.4
8436.3	845.5
7850.5	772.1
7044.6	692.9
8301.1	858.9
8308.9	857.4
8326.7	873.8
8093	855.2
8114.6	860.1
7882.5	813.3
7992.9	817.1
9521.5	1014.1
9616.3	1002.6
9322.9	994.1
9014.4	927.8
8709.8	887.7
7952	803
7395.1	718.7
8860.5	910.5
8724.1	886.9
9282.5	973.1
9340.5	1013.6
9598.2	991.4
9127.3	901.7
8368.8	836
9948.9	1015.2
9804.3	914.6
9381.7	943.9
8928.8	902.4
8665.1	867.8
7847	763.3
7009.7	676.4
8004.7	812.8
8224.4	886.7
8110.6	844.1
8011.1	831.9
7930.8	818.8
7495.1	767
6889.8	686.2
6847.7	717.4
7892.7	813.2
8267.1	848.4
8016.9	835.7
8127.7	839.4
7587.5	754.7
7001	686.9
8136.3	826.7
8048.3	812.7
7876.2	802.2
7658.3	793.7
7781.5	809.9
7166.6	724.9
6601.8	655.1
7555.8	762.6
7495	775.1
7539.5	785.4
